ConflictId,Year,ISO-3166-1,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,IntensityLevel,CumulativeIntensity,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,EpEnd,EpEndDate,EpEndPrec,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version,
1-62,2008,IRQ,Iraq,Government of Iraq,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, FYR, Government of Moldova, Government of Mongolia, Government of Poland, Government of Rumania, Government of South Korea, Government of Tonga, Government of Ukraine, Government of United Kingdom, Government of United States of America","al-Mahdi Army, IS","1074, 1076",,2,,2,1,4,1958-07-14,1,2004-01-18,1,0,,,645,"339, 371, 900, 373, 346, 355, 316, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 360, 732, 972, 369, 200, 2",,,645,2,4.0-2015,
1-67,2008,MMR,Myanmar (Burma),Government of Myanmar (Burma),,RCSS,1098,,1,Shan,1,1,3,1959-11-22,1,2005-12-27,1,0,,,775,,,,775,3,4.0-2015,
1-95,2008,PER,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1,1,3,1963-05-15,1,2007-11-14,1,0,,,135,,,,135,5,4.0-2015,
1-133,2008,ETH,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,1,1,3,1964-01-11,2,1998-12-31,5,0,,,530,,,,530,4,4.0-2015,
1-86,2008,COD,DR Congo (Zaire),Government of DR Congo (Zaire) ,,CNDP,1272,,2,,1,1,3,1964-01-18,1,2006-11-28,2,1,2008-10-29,1,490,,,,490,4,4.0-2015,
1-92,2008,COL,Colombia,Government of Colombia,,"ELN, FARC","1605, 1604",,2,,1,1,3,1964-12-31,5,1964-12-31,5,0,,,100,,,,100,5,4.0-2015,
1-90,2008,BDI,Burundi,Government of Burundi,,Palipehutu-FNL,1278,,2,,1,1,3,1965-10-18,1,2008-03-01,2,1,2008-08-22,1,516,,,,516,4,4.0-2015,
1-248,2008,THA,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,1,0,3,1965-12-31,5,2003-10-27,1,0,,,800,,,,800,3,4.0-2015,
1-91,2008,TCD,Chad,Government of Chad,,AN ,1577,,2,,1,1,3,1966-07-31,4,2005-12-18,1,0,,,483,,,,483,4,4.0-2015,
1-112,2008,PHL,Philippines,Government of Philippines,,MILF,1118,,1,Mindanao,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4.0-2015,
1-118,2008,UGA,Uganda,Government of Uganda,"Government of DR Congo (Zaire) , Government of Sudan",LRA,1336,,2,,1,1,4,1971-01-25,1,1994-02-21,1,0,,,500,"490, 625",,,500,4,4.0-2015,
1-113,2008,SDN,Sudan,Government of Sudan,,"JEM, SLM/A, SLM/A-Unity","1315, 1316, 1319",,2,,1,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4.0-2015,
1-143,2008,IRN,Iran,Government of Iran,,"Jondullah, PJAK","1153, 1152",,2,,1,1,3,1972-08-13,1,2005-08-07,1,0,,,630,,,,630,2,4.0-2015,
1-129,2008,PAK,Pakistan,Government of Pakistan,,"BLA, BRA","1129, 1131",,1,Balochistan,1,1,3,1973-05-18,1,2006-03-26,1,0,,,770,,,,770,3,4.0-2015,
1-219,2008,ETH,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,1974-08-31,4,1998-12-31,5,0,,,530,,,,530,4,4.0-2015,
1-157,2008,LKA,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2,1,3,1975-07-27,1,2005-12-02,1,0,,,780,,,,780,3,4.0-2015,
1-137,2008,AFG,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Turkey, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","1141, 1146",,2,,2,1,4,1975-12-31,5,1978-04-27,1,0,,,700,"339, 900, 305, 373, 211, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 210, 920, 385, 770, 290, 235, 360, 317, 349, 230, 380, 640, 200, 2",,,700,3,4.0-2015,
1-152,2008,IND,India,Government of India,,"KCP, PREPAK","1160, 1161",,1,Manipur,1,0,3,1979-04-26,1,2003-08-23,1,0,,,750,,,,750,3,4.0-2015,
1-141,2008,SOM,Somalia,Government of Somalia,Government of Ethiopia,"Al-Shabaab, ARS/UIC","1578, 1355",,2,,2,1,4,1982-01-18,1,2006-10-24,1,0,,,520,530,,,520,4,4.0-2015,
1-159,2008,TUR,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,4.0-2015,
1-170,2008,IND,India,Government of India,,ULFA,1169,,1,Assam,1,1,3,1983-12-31,5,1994-12-31,5,0,,,750,,,,750,3,4.0-2015,
1-169,2008,IND,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,1,1,3,1984-02-06,1,1990-02-12,1,0,,,750,,,,750,3,4.0-2015,
1-191,2008,DZA,Algeria,Government of Algeria,,AQIM,1391,,2,,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,4.0-2015,
1-209,2008,PAK,Pakistan,Government of Pakistan,,TTP,1199,,2,,2,1,3,1990-02-11,2,2007-07-15,1,0,,,770,,,,770,3,4.0-2015,
1-273,2008,CHN,China,Government of China,,ETIM,2041,,1,East Turkestan,1,0,3,1990-04-05,1,2008-08-10,1,1,2008-08-29,1,710,,,,710,3,4.0-2015,
1-177,2008,MLI,Mali,Government of Mali,,ATNMC,1375,,1,Azawad,1,0,3,1990-06-28,1,2007-08-31,1,0,,,432,,,,432,4,4.0-2015,
1-255,2008,NER,Niger,Government of Niger,,MNJ,1416,,2,,1,0,3,1991-10-25,1,2007-04-30,1,1,2008-11-16,2,436,,,,436,4,4.0-2015,
1-198,2008,GEO,Georgia,Government of Georgia,,Republic of South Ossetia,1186,Government of Russia (Soviet Union),1,South Ossetia,1,0,4,1991-12-22,1,2008-08-08,2,1,2008-08-14,1,372,,,365,372,1,4.0-2015,
1-193,2008,AZE,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,Government of Armenia,1,Nagorno-Karabakh,1,1,4,1991-12-29,1,2008-12-31,5,1,2008-12-31,5,373,,,371,373,1,4.0-2015,
1-254,2008,COD,DR Congo (Zaire),Government of DR Congo (Zaire) ,,BDK,1415,,1,Kongo Kingdom,1,0,3,1998-07-02,1,2007-02-01,2,1,2008-03-31,3,490,,,,490,4,4.0-2015,
1-259,2008,IND,India,Government of India,,PULF,1212,,1,Islamic State,1,0,3,2000-06-20,1,2008-12-22,1,1,2008-12-22,1,750,,,,750,3,4.0-2015,
1-224,2008,USA,United States of America,Government of United States of America,"Government of Afghanistan, Government of Czech Republic, Government of Pakistan, Government of Rumania",al-Qaida ,1630,,2,,1,1,4,2001-09-11,1,2001-09-11,1,0,,,2,"700, 316, 770, 360",,,2,5,4.0-2015,
1-257,2008,RUS,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,1,0,3,2007-10-09,1,2007-11-28,1,0,,,365,,,,365,1,4.0-2015,
1-260,2008,,"Djibouti, Eritrea",Government of Djibouti,,Government of Eritrea,531,,1,Common border,1,0,2,2008-06-10,1,2008-06-11,2,1,2008-06-11,2,522,,531,,"522, 531",4,4.0-2015,
1-10,2009,PHL,Philippines,Government of Philippines,,CPP,1010,,2,,1,1,3,1946-07-31,4,1999-06-06,1,0,,,840,,,,840,3,4.0-2015,
1-33,2009,YEM,Yemen (North Yemen),Government of Yemen (North Yemen),Government of United States of America,AQAP,1747,,2,,1,1,4,1948-03-15,4,2009-12-17,1,0,,,678,2,,,678,2,4.0-2015,
1-29,2009,IND,India,Government of India,,CPI-Maoist,1037,,2,,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,4.0-2015,
1-37,2009,ISR,Israel,Government of Israel,,"Hamas, PIJ","1051, 1050",,1,Palestine,1,1,3,1948-05-15,1,2000-11-01,1,0,,,666,,,,666,2,4.0-2015,
1-23,2009,MMR,Myanmar (Burma),Government of Myanmar (Burma),,KNU,1021,,1,Karen,1,1,3,1948-12-31,3,2000-03-03,1,0,,,775,,,,775,3,4.0-2015,
1-62,2009,IRQ,Iraq,Government of Iraq,"Government of Australia, Government of El Salvador, Government of Estonia, Government of United Kingdom, Government of United States of America",IS,1076,,2,,2,1,4,1958-07-14,1,2004-01-18,1,0,,,645,"900, 92, 366, 200, 2",,,645,2,4.0-2015,
1-67,2009,MMR,Myanmar (Burma),Government of Myanmar (Burma),,RCSS,1098,,1,Shan,1,1,3,1959-11-22,1,2005-12-27,1,0,,,775,,,,775,3,4.0-2015,
1-95,2009,PER,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1,1,3,1963-05-15,1,2007-11-14,1,0,,,135,,,,135,5,4.0-2015,
1-133,2009,ETH,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,1,1,3,1964-01-11,2,1998-12-31,5,0,,,530,,,,530,4,4.0-2015,
1-92,2009,COL,Colombia,Government of Colombia,,FARC,1604,,2,,1,1,3,1964-12-31,5,1964-12-31,5,0,,,100,,,,100,5,4.0-2015,
1-248,2009,THA,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,1,1,3,1965-12-31,5,2003-10-27,1,0,,,800,,,,800,3,4.0-2015,
1-100,2009,NGA,Nigeria,Government of Nigeria,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,,2,,1,0,3,1966-01-15,1,2009-07-26,1,1,2009-07-30,1,475,,,,475,4,4.0-2015,
1-91,2009,TCD,Chad,Government of Chad,,UFR,1953,,2,,1,1,3,1966-07-31,4,2005-12-18,1,0,,,483,,,,483,4,4.0-2015,
1-112,2009,PHL,Philippines,Government of Philippines,,"ASG, MILF","1119, 1118",,1,Mindanao,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4.0-2015,
1-118,2009,UGA,Uganda,Government of Uganda,"Government of Central African Republic, Government of DR Congo (Zaire) , Government of Sudan",LRA,1336,,2,,1,1,4,1971-01-25,1,1994-02-21,1,0,,,500,"482, 490, 625",,,500,4,4.0-2015,
1-113,2009,SDN,Sudan,Government of Sudan,,"JEM, SLM/A","1315, 1316",,2,,1,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4.0-2015,
1-143,2009,IRN,Iran,Government of Iran,,"Jondullah, PJAK","1153, 1152",,2,,1,1,3,1972-08-13,1,2005-08-07,1,0,,,630,,,,630,2,4.0-2015,
1-129,2009,PAK,Pakistan,Government of Pakistan,,"BLA, BRA","1129, 1131",,1,Balochistan,1,1,3,1973-05-18,1,2006-03-26,1,1,2009-10-20,1,770,,,,770,3,4.0-2015,
1-219,2009,ETH,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,1974-08-31,4,1998-12-31,5,0,,,530,,,,530,4,4.0-2015,
1-157,2009,LKA,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2,1,3,1975-07-27,1,2005-12-02,1,1,2009-07-04,1,780,,,,780,3,4.0-2015,
1-137,2009,AFG,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","1141, 1146",,2,,2,1,4,1975-12-31,5,1978-04-27,1,0,,,700,"339, 900, 373, 211, 346, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 325, 367, 368, 212, 343, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 230, 380, 640, 369, 696, 200, 2",,,700,3,4.0-2015,
1-152,2009,IND,India,Government of India,,"KCP, PREPAK, UNLF","1160, 1161, 1158",,1,Manipur,1,1,3,1979-04-26,1,2003-08-23,1,1,2009-12-28,1,750,,,,750,3,4.0-2015,
1-141,2009,SOM,Somalia,Government of Somalia,Government of Ethiopia,"Al-Shabaab, Hizbul Islam","1578, 1882",,2,,2,1,4,1982-01-18,1,2006-10-24,1,0,,,520,530,,,520,4,4.0-2015,
1-159,2009,TUR,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,4.0-2015,
1-170,2009,IND,India,Government of India,,ULFA,1169,,1,Assam,1,1,3,1983-12-31,5,1994-12-31,5,0,,,750,,,,750,3,4.0-2015,
1-169,2009,IND,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,1,1,3,1984-02-06,1,1990-02-12,1,0,,,750,,,,750,3,4.0-2015,
1-191,2009,DZA,Algeria,Government of Algeria,,AQIM,1391,,2,,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,4.0-2015,
1-227,2009,IND,India,Government of India,,NDFB - RD,1950,,1,Bodoland,1,0,3,1989-02-16,1,2009-06-11,1,0,,,750,,,,750,3,4.0-2015,
1-209,2009,PAK,Pakistan,Government of Pakistan,,"Lashkar-e-Islam, TTP","1244, 1199",,2,,2,1,3,1990-02-11,2,2007-07-15,1,0,,,770,,,,770,3,4.0-2015,
1-177,2009,MLI,Mali,Government of Mali,,ATNMC,1375,,1,Azawad,1,0,3,1990-06-28,1,2007-08-31,1,1,2009-01-22,1,432,,,,432,4,4.0-2015,
1-179,2009,RWA,Rwanda,Government of Rwanda,Government of DR Congo (Zaire) ,FDLR,1380,,2,,2,1,4,1990-10-01,1,2009-02-16,1,0,,,517,490,,,517,4,4.0-2015,
1-192,2009,AGO,Angola,Government of Angola,,FLEC-FAC,1393,,1,Cabinda,1,0,3,1991-06-03,4,2009-12-31,5,1,2009-12-31,5,540,,,,540,4,4.0-2015,
1-222,2009,CAF,Central African Republic,Government of Central African Republic,,CPJP,1937,,2,,1,0,3,2001-05-27,1,2009-12-07,1,0,,,482,,,,482,4,4.0-2015,
1-224,2009,USA,United States of America,Government of United States of America,"Government of Afghanistan, Government of Canada, Government of Czech Republic, Government of France, Government of Jordan, Government of Netherlands, Government of Pakistan, Government of Rumania",al-Qaida ,1630,,2,,1,1,4,2001-09-11,1,2001-09-11,1,0,,,2,"700, 20, 316, 220, 663, 210, 770, 360",,,2,5,4.0-2015,
1-257,2009,RUS,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,1,1,3,2007-10-09,1,2007-11-28,1,0,,,365,,,,365,1,4.0-2015,
1-274,2009,MLI,Mali,Government of Mali,,AQIM,1391,,2,,1,0,3,2009-06-14,2,2009-06-16,1,1,2009-07-16,3,432,,,,432,4,4.0-2015,
1-264,2009,MMR,Myanmar (Burma),Government of Myanmar (Burma),,MNDAA,1746,,1,Kokang,1,0,3,2009-08-27,1,2009-08-29,2,1,2009-12-31,5,775,,,,775,3,4.0-2015,
1-10,2010,PHL,Philippines,Government of Philippines,,CPP,1010,,2,,1,1,3,1946-07-31,4,1999-06-06,1,0,,,840,,,,840,3,4.0-2015,
1-33,2010,YEM,Yemen (North Yemen),Government of Yemen (North Yemen),Government of United States of America,AQAP,1747,,2,,1,1,4,1948-03-15,4,2009-12-17,1,0,,,678,2,,,678,2,4.0-2015,
1-29,2010,IND,India,Government of India,,CPI-Maoist,1037,,2,,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,4.0-2015,
1-37,2010,ISR,Israel,Government of Israel,,PIJ,1050,,1,Palestine,1,1,3,1948-05-15,1,2000-11-01,1,0,,,666,,,,666,2,4.0-2015,
1-23,2010,MMR,Myanmar (Burma),Government of Myanmar (Burma),,"DKBA 5, KNU","1992, 1021",,1,Karen,1,1,3,1948-12-31,3,2000-03-03,1,0,,,775,,,,775,3,4.0-2015,
1-62,2010,IRQ,Iraq,Government of Iraq,Government of United States of America,IS,1076,,2,,2,1,4,1958-07-14,1,2004-01-18,1,0,,,645,2,,,645,2,4.0-2015,
1-67,2010,MMR,Myanmar (Burma),Government of Myanmar (Burma),,RCSS,1098,,1,Shan,1,1,3,1959-11-22,1,2005-12-27,1,0,,,775,,,,775,3,4.0-2015,
1-95,2010,PER,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1,1,3,1963-05-15,1,2007-11-14,1,1, 2010-12-30,1,135,,,,135,5,4.0-2015,
1-133,2010,ETH,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,1,1,3,1964-01-11,2,1998-12-31,5,0,,,530,,,,530,4,4.0-2015,
1-92,2010,COL,Colombia,Government of Colombia,,"ELN, FARC","1605, 1604",,2,,1,1,3,1964-12-31,5,1964-12-31,5,0,,,100,,,,100,5,4.0-2015,
1-248,2010,THA,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,1,1,3,1965-12-31,5,2003-10-27,1,0,,,800,,,,800,3,4.0-2015,
1-91,2010,TCD,Chad,Government of Chad,,PFNR,1997,,2,,1,1,3,1966-07-31,4,2005-12-18,1,1,2010-04-28,2,483,,,,483,4,4.0-2015,
1-112,2010,PHL,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4.0-2015,
1-118,2010,UGA,Uganda,Government of Uganda,"Government of Central African Republic, Government of DR Congo (Zaire) , Government of Sudan","ADF, LRA","1337, 1336",,2,,1,1,4,1971-01-25,1,1994-02-21,1,0,,,500,"490, 482, 625",,,500,4,4.0-2015,
1-113,2010,SDN,Sudan,Government of Sudan,,"JEM, SLM/A, SSDM/A","1315, 1316, 1993",,2,,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4.0-2015,
1-143,2010,IRN,Iran,Government of Iran,,Jondullah,1153,,2,,1,1,3,1972-08-13,1,2005-08-07,1,0,,,630,,,,630,2,4.0-2015,
1-219,2010,ETH,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,1974-08-31,4,1998-12-31,5,0,,,530,,,,530,4,4.0-2015,
1-137,2010,AFG,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","1141, 1146",,2,,2,1,4,1975-12-31,5,1978-04-27,1,0,,,700,"339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 663, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 732, 230, 380, 640, 369, 696, 200, 2",,,700,3,4.0-2015,
1-141,2010,SOM,Somalia,Government of Somalia,Government of Ethiopia,"Al-Shabaab, Hizbul Islam","1578, 1882",,2,,2,1,4,1982-01-18,1,2006-10-24,1,0,,,520,530,,,520,4,4.0-2015,
1-159,2010,TUR,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,4.0-2015,
1-170,2010,IND,India,Government of India,,ULFA,1169,,1,Assam,1,1,3,1983-12-31,5,1994-12-31,5,1,2010-10-16,1,750,,,,750,3,4.0-2015,
1-169,2010,IND,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,1,1,3,1984-02-06,1,1990-02-12,1,0,,,750,,,,750,3,4.0-2015,
1-191,2010,DZA,Algeria,Government of Algeria,,AQIM,1391,,2,,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,4.0-2015,
1-227,2010,IND,India,Government of India,,NDFB - RD,1950,,1,Bodoland,1,0,3,1989-02-16,1,2009-06-11,1,1,2010-11-08,1,750,,,,750,3,4.0-2015,
1-209,2010,PAK,Pakistan,Government of Pakistan,,"Lashkar-e-Islam, TTP","1244, 1199",,2,,2,1,3,1990-02-11,2,2007-07-15,1,0,,,770,,,,770,3,4.0-2015,
1-179,2010,RWA,Rwanda,Government of Rwanda,Government of DR Congo (Zaire) ,FDLR,1380,,2,,1,1,4,1990-10-01,1,2009-02-16,1,0,,,517,490,,,517,4,4.0-2015,
1-200,2010,TJK,Tajikistan,Government of Tajikistan,,"Forces of Mullo Abdullo, IMU","2085, 1202",,2,,1,1,3,1992-05-06,1,2010-09-09,2,0,,,702,,,,702,3,4.0-2015,
1-222,2010,CAF,Central African Republic,Government of Central African Republic,,CPJP,1937,,2,,1,0,3,2001-05-27,1,2009-12-07,1,0,,,482,,,,482,4,4.0-2015,
1-224,2010,USA,United States of America,Government of United States of America,"Government of Afghanistan, Government of Canada, Government of France, Government of Jordan, Government of Netherlands, Government of Pakistan, Government of Rumania",al-Qaida ,1630,,2,,1,1,4,2001-09-11,1,2001-09-11,1,0,,,2,"700, 20, 220, 663, 210, 770, 360",,,2,5,4.0-2015,
1-257,2010,RUS,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,1,1,3,2007-10-09,1,2007-11-28,1,0,,,365,,,,365,1,4.0-2015,
1-267,2010,MRT,Mauritania,Government of Mauritania,Government of France,AQIM,1391,,2,,1,0,4,2008-09-15,1,2010-09-18,2,0,,,435,220,,,435,4,4.0-2015,
1-10,2011,PHL,Philippines,Government of Philippines,,CPP,1010,,2,,1,1,3,1946-07-31,4,1999-06-06,1,0,,,840,,,,840,3,4.0-2015,
1-33,2011,YEM,Yemen (North Yemen),Government of Yemen (North Yemen),Government of United States of America,AQAP,1747,,2,,2,1,4,1948-03-15,4,2009-12-17,1,0,,,678,2,,,678,2,4.0-2015,
1-29,2011,IND,India,Government of India,,CPI-Maoist,1037,,2,,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,4.0-2015,
1-37,2011,ISR,Israel,Government of Israel,,"Hamas, PIJ","1051, 1050",,1,Palestine,1,1,3,1948-05-15,1,2000-11-01,1,0,,,666,,,,666,2,4.0-2015,
1-23,2011,MMR,Myanmar (Burma),Government of Myanmar (Burma),,"DKBA 5, KNU","1992, 1021",,1,Karen,1,1,3,1948-12-31,3,2000-03-03,1,1,2011-12-31,5,775,,,,775,3,4.0-2015,
1-34,2011,MMR,Myanmar (Burma),Government of Myanmar (Burma),,KIO,1043,,1,Kachin,1,1,3,1949-12-31,6,2011-06-27,1,0,,,775,,,,775,3,4.0-2015,
1-62,2011,IRQ,Iraq,Government of Iraq,Government of United States of America,"Ansar al-Islam, IS","1075, 1076",,2,,1,1,4,1958-07-14,1,2004-01-18,1,0,,,645,2,,,645,2,4.0-2015,
1-67,2011,MMR,Myanmar (Burma),Government of Myanmar (Burma),,"RCSS, SSPP","1098, 2007",,1,Shan,1,1,3,1959-11-22,1,2005-12-27,1,1,2011-09-11,1,775,,,,775,3,4.0-2015,
1-133,2011,ETH,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,1,1,3,1964-01-11,2,1998-12-31,5,0,,,530,,,,530,4,4.0-2015,
1-92,2011,COL,Colombia,Government of Colombia,,FARC,1604,,2,,1,1,3,1964-12-31,5,1964-12-31,5,0,,,100,,,,100,5,4.0-2015,
1-248,2011,THA,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,1,1,3,1965-12-31,5,2003-10-27,1,0,,,800,,,,800,3,4.0-2015,
1-100,2011,NGA,Nigeria,Government of Nigeria,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,,2,,1,0,3,1966-01-15,1,2011-03-01,1,0,,,475,,,,475,4,4.0-2015,
1-102,2011,SYR,Syria,Government of Syria,,Syrian insurgents,4456,,2,,1,1,3,1966-02-23,1,2011-10-01,1,0,,,652,,,,652,2,4.0-2015,
1-112,2011,PHL,Philippines,Government of Philippines,,"ASG, MILF","1119, 1118",,1,Mindanao,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4.0-2015,
1-118,2011,UGA,Uganda,Government of Uganda,"Government of Central African Republic, Government of DR Congo (Zaire) , Government of South Sudan, Government of Sudan","ADF, LRA","1337, 1336",,2,,1,1,4,1971-01-25,1,1994-02-21,1,1,2011-11-03,1,500,"482, 490, 626, 625",,,500,4,4.0-2015,
